<ticker>,<date>,<time>,<close>,SMA_value
.NSEBANK,07-02-2022,12:52:00,38289.8,38484.5865
.NSEBANK,07-02-2022,12:53:00,38273.4,38482.727
.NSEBANK,07-02-2022,12:54:00,38239.6,38480.7705
.NSEBANK,07-02-2022,12:55:00,38210.9,38478.5685
.NSEBANK,07-02-2022,12:56:00,38211.8,38476.358
.NSEBANK,07-02-2022,12:57:00,38207.4,38474.198
.NSEBANK,07-02-2022,12:58:00,38242.5,38472.3845
.NSEBANK,07-02-2022,12:59:00,38215.7,38470.6635
.NSEBANK,07-02-2022,13:00:00,38195.6,38468.6845
.NSEBANK,07-02-2022,13:01:00,38209.9,38466.7345
.NSEBANK,07-02-2022,13:02:00,38231.6,38464.753
.NSEBANK,07-02-2022,13:03:00,38204,38462.686
.NSEBANK,07-02-2022,13:04:00,38199.9,38460.502
.NSEBANK,07-02-2022,13:05:00,38200.6,38458.011
.NSEBANK,07-02-2022,13:06:00,38191.1,38455.4725
.NSEBANK,07-02-2022,13:07:00,38214.6,38453.086
.NSEBANK,07-02-2022,13:08:00,38201.9,38450.57
.NSEBANK,07-02-2022,13:09:00,38196.9,38448.009
.NSEBANK,07-02-2022,13:10:00,38232.1,38445.615
.NSEBANK,07-02-2022,13:11:00,38210.1,38442.97
.NSEBANK,07-02-2022,13:12:00,38200,38440.328
.NSEBANK,07-02-2022,13:13:00,38187.9,38437.5045
.NSEBANK,07-02-2022,13:14:00,38187.2,38434.6205
.NSEBANK,07-02-2022,13:15:00,38218.1,38431.974
.NSEBANK,07-02-2022,13:16:00,38232.1,38429.8575
.NSEBANK,07-02-2022,13:17:00,38203.6,38427.6385
.NSEBANK,07-02-2022,13:18:00,38174.9,38425.2755
.NSEBANK,07-02-2022,13:19:00,38195.4,38423.105
.NSEBANK,07-02-2022,13:20:00,38195.4,38420.874
.NSEBANK,07-02-2022,13:21:00,38199.8,38418.9175
.NSEBANK,07-02-2022,13:22:00,38208.5,38416.97
.NSEBANK,07-02-2022,13:23:00,38207.1,38415.055
.NSEBANK,07-02-2022,13:24:00,38195.5,38412.975
.NSEBANK,07-02-2022,13:25:00,38162.9,38410.5055
.NSEBANK,07-02-2022,13:26:00,38161.4,38408.0175
.NSEBANK,07-02-2022,13:27:00,38156.9,38405.378
.NSEBANK,07-02-2022,13:28:00,38162.2,38402.8935
.NSEBANK,07-02-2022,13:29:00,38168.9,38400.547
.NSEBANK,07-02-2022,13:30:00,38159.4,38398.232
.NSEBANK,07-02-2022,13:31:00,38140.6,38395.84
.NSEBANK,07-02-2022,13:32:00,38150.5,38393.4655
.NSEBANK,07-02-2022,13:33:00,38130,38390.9495
.NSEBANK,07-02-2022,13:34:00,38131.7,38388.511
.NSEBANK,07-02-2022,13:35:00,38135.3,38386.087
.NSEBANK,07-02-2022,13:36:00,38139.6,38383.5625
.NSEBANK,07-02-2022,13:37:00,38137.5,38381.101
.NSEBANK,07-02-2022,13:38:00,38138.7,38378.6555
.NSEBANK,07-02-2022,13:39:00,38093.1,38375.899
.NSEBANK,07-02-2022,13:40:00,38127.4,38373.1735
.NSEBANK,07-02-2022,13:41:00,38145.9,38370.4935
.NSEBANK,07-02-2022,13:42:00,38160.6,38367.9815
.NSEBANK,07-02-2022,13:43:00,38152,38365.581
.NSEBANK,07-02-2022,13:44:00,38131.2,38363.052
.NSEBANK,07-02-2022,13:45:00,38116.2,38360.4605
.NSEBANK,07-02-2022,13:46:00,38115.3,38358.0745
.NSEBANK,07-02-2022,13:47:00,38094.1,38355.5885
.NSEBANK,07-02-2022,13:48:00,38061.6,38353.0005
.NSEBANK,07-02-2022,13:49:00,38059.6,38350.174
.NSEBANK,07-02-2022,13:50:00,38034.6,38347.112
.NSEBANK,07-02-2022,13:51:00,38033.4,38344.0775
.NSEBANK,07-02-2022,13:52:00,38045.9,38341.2325
.NSEBANK,07-02-2022,13:53:00,38028.6,38338.431
.NSEBANK,07-02-2022,13:54:00,37970.1,38335.37
.NSEBANK,07-02-2022,13:55:00,37951.7,38332.3685
.NSEBANK,07-02-2022,13:56:00,37930.1,38329.031
.NSEBANK,07-02-2022,13:57:00,37911.9,38325.6205
.NSEBANK,07-02-2022,13:58:00,37895.7,38322.0545
.NSEBANK,07-02-2022,13:59:00,37907.2,38318.7065
.NSEBANK,07-02-2022,14:00:00,37974.4,38315.6115
.NSEBANK,07-02-2022,14:01:00,37983.7,38312.4185
.NSEBANK,07-02-2022,14:02:00,37965.8,38309.156
.NSEBANK,07-02-2022,14:03:00,37972,38305.91
.NSEBANK,07-02-2022,14:04:00,37989.6,38302.797
.NSEBANK,07-02-2022,14:05:00,38014.4,38299.807
.NSEBANK,07-02-2022,14:06:00,38005.4,38296.8475
.NSEBANK,07-02-2022,14:07:00,38010.4,38293.908
.NSEBANK,07-02-2022,14:08:00,38034.1,38291.067
.NSEBANK,07-02-2022,14:09:00,38022.4,38288.087
.NSEBANK,07-02-2022,14:10:00,38038.6,38285.078
.NSEBANK,07-02-2022,14:11:00,37991.6,38281.912
.NSEBANK,07-02-2022,14:12:00,38020,38278.9295
.NSEBANK,07-02-2022,14:13:00,38022.3,38275.988
.NSEBANK,07-02-2022,14:14:00,38014,38273.0115
.NSEBANK,07-02-2022,14:15:00,38037.4,38270.157
.NSEBANK,07-02-2022,14:16:00,38026.7,38267.241
.NSEBANK,07-02-2022,14:17:00,38018.3,38264.3555
.NSEBANK,07-02-2022,14:18:00,38024.9,38261.608
.NSEBANK,07-02-2022,14:19:00,37984,38258.6795
.NSEBANK,07-02-2022,14:20:00,37981.5,38255.7875
.NSEBANK,07-02-2022,14:21:00,37963.4,38252.82
.NSEBANK,07-02-2022,14:22:00,37995.1,38250.03
.NSEBANK,07-02-2022,14:23:00,38013.4,38247.5415
.NSEBANK,07-02-2022,14:24:00,38016.1,38245.0115
.NSEBANK,07-02-2022,14:25:00,38047.3,38242.6385
.NSEBANK,07-02-2022,14:26:00,38050.9,38240.3095
.NSEBANK,07-02-2022,14:27:00,38062.4,38238.1535
.NSEBANK,07-02-2022,14:28:00,38044.9,38235.9365
.NSEBANK,07-02-2022,14:29:00,38047.1,38233.8775
.NSEBANK,07-02-2022,14:30:00,38053.9,38231.917
.NSEBANK,07-02-2022,14:31:00,38022.6,38229.738
.NSEBANK,07-02-2022,14:32:00,38006.7,38227.512
.NSEBANK,07-02-2022,14:33:00,38026.7,38225.37
.NSEBANK,07-02-2022,14:34:00,38017.1,38223.1425
.NSEBANK,07-02-2022,14:35:00,38026.8,38221.1145
.NSEBANK,07-02-2022,14:36:00,37999.4,38218.8935
.NSEBANK,07-02-2022,14:37:00,37960.4,38216.515
.NSEBANK,07-02-2022,14:38:00,37975.7,38214.334
.NSEBANK,07-02-2022,14:39:00,37955.6,38212.06
.NSEBANK,07-02-2022,14:40:00,37950.3,38209.6675
.NSEBANK,07-02-2022,14:41:00,37918.1,38207.116
.NSEBANK,07-02-2022,14:42:00,37877.5,38204.47
.NSEBANK,07-02-2022,14:43:00,37846.3,38201.6465
.NSEBANK,07-02-2022,14:44:00,37829.8,38198.8635
.NSEBANK,07-02-2022,14:45:00,37846.6,38196.076
.NSEBANK,07-02-2022,14:46:00,37852.6,38193.3745
.NSEBANK,07-02-2022,14:47:00,37834,38190.6175
.NSEBANK,07-02-2022,14:48:00,37841.5,38187.851
.NSEBANK,07-02-2022,14:49:00,37812.3,38185.0145
.NSEBANK,07-02-2022,14:50:00,37842.6,38182.288
.NSEBANK,07-02-2022,14:51:00,37855.5,38179.6395
.NSEBANK,07-02-2022,14:52:00,37875.6,38177.1235
.NSEBANK,07-02-2022,14:53:00,37873.5,38174.4975
.NSEBANK,07-02-2022,14:54:00,37881.5,38171.9945
.NSEBANK,07-02-2022,14:55:00,37872.1,38169.3605
.NSEBANK,07-02-2022,14:56:00,37844.8,38166.464
.NSEBANK,07-02-2022,14:57:00,37845.4,38163.5765
.NSEBANK,07-02-2022,14:58:00,37890.1,38160.9425
.NSEBANK,07-02-2022,14:59:00,37906,38158.388
.NSEBANK,07-02-2022,15:00:00,37964.4,38156.147
.NSEBANK,07-02-2022,15:01:00,38008.8,38154.093
.NSEBANK,07-02-2022,15:02:00,38019.1,38152.003
.NSEBANK,07-02-2022,15:03:00,37988.1,38149.9135
.NSEBANK,07-02-2022,15:04:00,38008.1,38148.018
.NSEBANK,07-02-2022,15:05:00,38011.4,38146.183
.NSEBANK,07-02-2022,15:06:00,38037.4,38144.441
.NSEBANK,07-02-2022,15:07:00,38025.7,38142.7835
.NSEBANK,07-02-2022,15:08:00,38027.2,38141.1375
.NSEBANK,07-02-2022,15:09:00,38021.6,38139.5345
.NSEBANK,07-02-2022,15:10:00,37999.9,38137.8355
.NSEBANK,07-02-2022,15:11:00,38001.6,38136.0455
.NSEBANK,07-02-2022,15:12:00,38003.6,38134.205
.NSEBANK,07-02-2022,15:13:00,38018.4,38132.2635
.NSEBANK,07-02-2022,15:14:00,38006.3,38130.2055
.NSEBANK,07-02-2022,15:15:00,37990.2,38128.1845
.NSEBANK,07-02-2022,15:16:00,37986.6,38126.123
.NSEBANK,07-02-2022,15:17:00,37975.8,38124.0775
.NSEBANK,07-02-2022,15:18:00,37966.1,38121.92
.NSEBANK,07-02-2022,15:19:00,37964.9,38119.745
.NSEBANK,07-02-2022,15:20:00,37956.2,38117.4125
.NSEBANK,07-02-2022,15:21:00,37986.1,38115.3485
.NSEBANK,07-02-2022,15:22:00,38035.9,38113.792
.NSEBANK,07-02-2022,15:23:00,38047.1,38112.3685
.NSEBANK,07-02-2022,15:24:00,38021.6,38110.806
.NSEBANK,07-02-2022,15:25:00,38022.4,38109.2575
.NSEBANK,07-02-2022,15:26:00,38013.3,38107.6645
.NSEBANK,07-02-2022,15:27:00,38003.4,38106.1415
.NSEBANK,07-02-2022,15:28:00,37988.4,38104.638
.NSEBANK,07-02-2022,15:29:00,37995.1,38103.2365
.NSEBANK,08-02-2022,09:15:00,38163.9,38102.668
.NSEBANK,08-02-2022,09:16:00,38139.4,38101.8705
.NSEBANK,08-02-2022,09:17:00,38133.2,38101.081
.NSEBANK,08-02-2022,09:18:00,38114.9,38100.123
.NSEBANK,08-02-2022,09:19:00,38068.3,38099.0365
.NSEBANK,08-02-2022,09:20:00,38055.6,38097.7555
.NSEBANK,08-02-2022,09:21:00,38078.7,38096.609
.NSEBANK,08-02-2022,09:22:00,38085.9,38095.523
.NSEBANK,08-02-2022,09:23:00,38055.8,38094.23
.NSEBANK,08-02-2022,09:24:00,37937.6,38092.3205
.NSEBANK,08-02-2022,09:25:00,37872.9,38090.0605
.NSEBANK,08-02-2022,09:26:00,37823.6,38087.673
.NSEBANK,08-02-2022,09:27:00,37886.9,38085.561
.NSEBANK,08-02-2022,09:28:00,37906.1,38083.589
.NSEBANK,08-02-2022,09:29:00,37953.4,38081.8015
.NSEBANK,08-02-2022,09:30:00,38025.3,38080.3575
.NSEBANK,08-02-2022,09:31:00,38053.6,38078.9975
.NSEBANK,08-02-2022,09:32:00,38054.9,38077.5765
.NSEBANK,08-02-2022,09:33:00,38070.1,38076.208
.NSEBANK,08-02-2022,09:34:00,38072.8,38074.778
.NSEBANK,08-02-2022,09:35:00,38141.1,38073.6895
.NSEBANK,08-02-2022,09:36:00,38121.1,38072.5545
.NSEBANK,08-02-2022,09:37:00,38095.5,38071.375
.NSEBANK,08-02-2022,09:38:00,38080.8,38070.1425
.NSEBANK,08-02-2022,09:39:00,38020.9,38068.6
.NSEBANK,08-02-2022,09:40:00,38029.4,38067.2475
.NSEBANK,08-02-2022,09:41:00,37982.5,38065.7295
.NSEBANK,08-02-2022,09:42:00,37958.6,38064.118
.NSEBANK,08-02-2022,09:43:00,37965.6,38062.854
.NSEBANK,08-02-2022,09:44:00,37936.1,38061.2715
.NSEBANK,08-02-2022,09:45:00,37899.6,38059.4075
.NSEBANK,08-02-2022,09:46:00,37861.9,38057.379
.NSEBANK,08-02-2022,09:47:00,37850.4,38055.277
.NSEBANK,08-02-2022,09:48:00,37909.7,38053.293
.NSEBANK,08-02-2022,09:49:00,37932.5,38051.366
.NSEBANK,08-02-2022,09:50:00,37958.6,38049.518
.NSEBANK,08-02-2022,09:51:00,37895.9,38047.488
.NSEBANK,08-02-2022,09:52:00,37868.7,38045.3565
.NSEBANK,08-02-2022,09:53:00,37852.7,38043.121
.NSEBANK,08-02-2022,09:54:00,37854.8,38040.9895
.NSEBANK,08-02-2022,09:55:00,37890.6,38038.968
.NSEBANK,08-02-2022,09:56:00,37892.6,38036.935
.NSEBANK,08-02-2022,09:57:00,37846.7,38034.7195
.NSEBANK,08-02-2022,09:58:00,37783.1,38032.268
.NSEBANK,08-02-2022,09:59:00,37797.4,38030.057
.NSEBANK,08-02-2022,10:00:00,37772.1,38027.863
.NSEBANK,08-02-2022,10:01:00,37806.2,38025.835
.NSEBANK,08-02-2022,10:02:00,37778.4,38023.69
.NSEBANK,08-02-2022,10:03:00,37818.4,38021.5695
.NSEBANK,08-02-2022,10:04:00,37828.7,38019.6345
.NSEBANK,08-02-2022,10:05:00,37801.2,38017.6625
.NSEBANK,08-02-2022,10:06:00,37826.6,38015.746
.NSEBANK,08-02-2022,10:07:00,37842.3,38013.7995
.NSEBANK,08-02-2022,10:08:00,37857.4,38012.0665
.NSEBANK,08-02-2022,10:09:00,37816.9,38010.1515
.NSEBANK,08-02-2022,10:10:00,37811.9,38008.208
.NSEBANK,08-02-2022,10:11:00,37776.7,38006.136
.NSEBANK,08-02-2022,10:12:00,37789.6,38004.011
.NSEBANK,08-02-2022,10:13:00,37780.2,38001.9025
.NSEBANK,08-02-2022,10:14:00,37772.1,37999.7785
.NSEBANK,08-02-2022,10:15:00,37720.7,37997.2215
.NSEBANK,08-02-2022,10:16:00,37737.1,37994.8565
.NSEBANK,08-02-2022,10:17:00,37760.3,37992.658
.NSEBANK,08-02-2022,10:18:00,37735.1,37990.394
.NSEBANK,08-02-2022,10:19:00,37723.3,37988.0745
.NSEBANK,08-02-2022,10:20:00,37743.9,37985.7035
.NSEBANK,08-02-2022,10:21:00,37730.6,37983.196
.NSEBANK,08-02-2022,10:22:00,37722.4,37980.79
.NSEBANK,08-02-2022,10:23:00,37731.1,37978.571
.NSEBANK,08-02-2022,10:24:00,37676.6,37975.977
.NSEBANK,08-02-2022,10:25:00,37666.9,37973.3345
.NSEBANK,08-02-2022,10:26:00,37689.1,37970.781
.NSEBANK,08-02-2022,10:27:00,37653.3,37968.005
.NSEBANK,08-02-2022,10:28:00,37634.9,37965.144
.NSEBANK,08-02-2022,10:29:00,37604.9,37962.191
.NSEBANK,08-02-2022,10:30:00,37587.4,37959.3135
.NSEBANK,08-02-2022,10:31:00,37560.2,37956.3075
.NSEBANK,08-02-2022,10:32:00,37543.4,37953.24
.NSEBANK,08-02-2022,10:33:00,37555.9,37950.2085
.NSEBANK,08-02-2022,10:34:00,37498.9,37946.8585
.NSEBANK,08-02-2022,10:35:00,37494.4,37943.5335
.NSEBANK,08-02-2022,10:36:00,37555.9,37940.61
.NSEBANK,08-02-2022,10:37:00,37546.3,37937.589
.NSEBANK,08-02-2022,10:38:00,37547.2,37934.675
.NSEBANK,08-02-2022,10:39:00,37498.6,37931.5095
.NSEBANK,08-02-2022,10:40:00,37478.8,37928.227
.NSEBANK,08-02-2022,10:41:00,37466.2,37924.86
.NSEBANK,08-02-2022,10:42:00,37494.9,37921.647
.NSEBANK,08-02-2022,10:43:00,37469.4,37918.3005
.NSEBANK,08-02-2022,10:44:00,37481.3,37915.2415
.NSEBANK,08-02-2022,10:45:00,37537.1,37912.29
.NSEBANK,08-02-2022,10:46:00,37527.8,37909.1995
.NSEBANK,08-02-2022,10:47:00,37522.4,37906.0085
.NSEBANK,08-02-2022,10:48:00,37529.1,37902.894
.NSEBANK,08-02-2022,10:49:00,37528,37899.878
.NSEBANK,08-02-2022,10:50:00,37565.2,37897.123
.NSEBANK,08-02-2022,10:51:00,37577.9,37894.436
.NSEBANK,08-02-2022,10:52:00,37532.6,37891.6285
.NSEBANK,08-02-2022,10:53:00,37506.3,37888.852
.NSEBANK,08-02-2022,10:54:00,37429.8,37885.703
.NSEBANK,08-02-2022,10:55:00,37425.5,37882.6575
.NSEBANK,08-02-2022,10:56:00,37416.7,37879.574
.NSEBANK,08-02-2022,10:57:00,37418.4,37876.4365
.NSEBANK,08-02-2022,10:58:00,37413,37873.3585
.NSEBANK,08-02-2022,10:59:00,37402.4,37870.52
.NSEBANK,08-02-2022,11:00:00,37350.3,37867.513
.NSEBANK,08-02-2022,11:01:00,37353.4,37864.6295
.NSEBANK,08-02-2022,11:02:00,37343.1,37861.7855
.NSEBANK,08-02-2022,11:03:00,37320.4,37858.909
.NSEBANK,08-02-2022,11:04:00,37376.1,37856.2535
.NSEBANK,08-02-2022,11:05:00,37380.8,37853.2855
.NSEBANK,08-02-2022,11:06:00,37419.4,37850.464
.NSEBANK,08-02-2022,11:07:00,37398.9,37847.6295
.NSEBANK,08-02-2022,11:08:00,37396.7,37844.753
.NSEBANK,08-02-2022,11:09:00,37352.6,37841.568
.NSEBANK,08-02-2022,11:10:00,37392.9,37838.4605
.NSEBANK,08-02-2022,11:11:00,37416.3,37835.515
.NSEBANK,08-02-2022,11:12:00,37425.3,37832.5895
.NSEBANK,08-02-2022,11:13:00,37437.9,37829.6085
.NSEBANK,08-02-2022,11:14:00,37444.8,37826.7205
.NSEBANK,08-02-2022,11:15:00,37431.1,37823.683
.NSEBANK,08-02-2022,11:16:00,37474.1,37821.0955
.NSEBANK,08-02-2022,11:17:00,37503.2,37818.5115
.NSEBANK,08-02-2022,11:18:00,37464.6,37815.723
.NSEBANK,08-02-2022,11:19:00,37487.6,37813.091
.NSEBANK,08-02-2022,11:20:00,37502.2,37810.415
.NSEBANK,08-02-2022,11:21:00,37496.9,37807.766
.NSEBANK,08-02-2022,11:22:00,37511.8,37805.2335
.NSEBANK,08-02-2022,11:23:00,37492.4,37802.571
.NSEBANK,08-02-2022,11:24:00,37451.3,37799.9075
.NSEBANK,08-02-2022,11:25:00,37445.1,37797.2255
.NSEBANK,08-02-2022,11:26:00,37481.9,37794.818
.NSEBANK,08-02-2022,11:27:00,37504.1,37792.363
.NSEBANK,08-02-2022,11:28:00,37507.9,37789.8355
.NSEBANK,08-02-2022,11:29:00,37532.5,37787.4175
.NSEBANK,08-02-2022,11:30:00,37547.8,37784.92
.NSEBANK,08-02-2022,11:31:00,37531.6,37782.3235
.NSEBANK,08-02-2022,11:32:00,37507.9,37779.551
.NSEBANK,08-02-2022,11:33:00,37547.9,37777.066
.NSEBANK,08-02-2022,11:34:00,37562.9,37774.645
.NSEBANK,08-02-2022,11:35:00,37620.4,37772.4775
.NSEBANK,08-02-2022,11:36:00,37638.8,37770.5585
.NSEBANK,08-02-2022,11:37:00,37635.3,37768.7015
.NSEBANK,08-02-2022,11:38:00,37612.9,37766.6325
.NSEBANK,08-02-2022,11:39:00,37616.8,37764.631
.NSEBANK,08-02-2022,11:40:00,37589.9,37762.4465
.NSEBANK,08-02-2022,11:41:00,37641.5,37760.657
.NSEBANK,08-02-2022,11:42:00,37633.9,37759.0245
.NSEBANK,08-02-2022,11:43:00,37635.9,37757.3255
.NSEBANK,08-02-2022,11:44:00,37632,37755.7075
.NSEBANK,08-02-2022,11:45:00,37614.4,37754.028
.NSEBANK,08-02-2022,11:46:00,37587.9,37752.377
.NSEBANK,08-02-2022,11:47:00,37635.9,37751.169
.NSEBANK,08-02-2022,11:48:00,37688.9,37750.382
.NSEBANK,08-02-2022,11:49:00,37690,37749.683
.NSEBANK,08-02-2022,11:50:00,37717.6,37749.038
.NSEBANK,08-02-2022,11:51:00,37711.4,37748.332
.NSEBANK,08-02-2022,11:52:00,37732.1,37747.8225
.NSEBANK,08-02-2022,11:53:00,37736.4,37747.297
.NSEBANK,08-02-2022,11:54:00,37716.6,37746.8185
.NSEBANK,08-02-2022,11:55:00,37709,37746.1505
.NSEBANK,08-02-2022,11:56:00,37755.3,37745.6495
.NSEBANK,08-02-2022,11:57:00,37738,37744.9615
.NSEBANK,08-02-2022,11:58:00,37710.1,37744.1445
.NSEBANK,08-02-2022,11:59:00,37731.6,37743.395
.NSEBANK,08-02-2022,12:00:00,37741.9,37742.744
.NSEBANK,08-02-2022,12:01:00,37725.8,37742.149
.NSEBANK,08-02-2022,12:02:00,37716.9,37741.5065
.NSEBANK,08-02-2022,12:03:00,37717.6,37740.644
.NSEBANK,08-02-2022,12:04:00,37774.1,37739.9845
.NSEBANK,08-02-2022,12:05:00,37764.8,37738.9865
.NSEBANK,08-02-2022,12:06:00,37764.1,37737.763
.NSEBANK,08-02-2022,12:07:00,37782.3,37736.579
.NSEBANK,08-02-2022,12:08:00,37781.8,37735.5475
.NSEBANK,08-02-2022,12:09:00,37778.6,37734.4
.NSEBANK,08-02-2022,12:10:00,37763.8,37733.162
.NSEBANK,08-02-2022,12:11:00,37774.3,37731.8465
.NSEBANK,08-02-2022,12:12:00,37768.9,37730.5625
.NSEBANK,08-02-2022,12:13:00,37742.4,37729.1385
.NSEBANK,08-02-2022,12:14:00,37705.6,37727.5585
.NSEBANK,08-02-2022,12:15:00,37709.5,37726.1065
.NSEBANK,08-02-2022,12:16:00,37722.4,37724.7105
.NSEBANK,08-02-2022,12:17:00,37762.1,37723.503
.NSEBANK,08-02-2022,12:18:00,37762.3,37722.2225
.NSEBANK,08-02-2022,12:19:00,37775.7,37721.0695
.NSEBANK,08-02-2022,12:20:00,37813.1,37720.184
.NSEBANK,08-02-2022,12:21:00,37847.4,37719.488
.NSEBANK,08-02-2022,12:22:00,37886.3,37719.0405
.NSEBANK,08-02-2022,12:23:00,37869.6,37718.558
.NSEBANK,08-02-2022,12:24:00,37859.6,37718.0315
.NSEBANK,08-02-2022,12:25:00,37849.8,37717.4995
.NSEBANK,08-02-2022,12:26:00,37857.4,37716.856
.NSEBANK,08-02-2022,12:27:00,37902.4,37716.1885
.NSEBANK,08-02-2022,12:28:00,37887.6,37715.391
.NSEBANK,08-02-2022,12:29:00,37881.8,37714.692
.NSEBANK,08-02-2022,12:30:00,37852.9,37713.8445
.NSEBANK,08-02-2022,12:31:00,37851.5,37713.0355
.NSEBANK,08-02-2022,12:32:00,37886.8,37712.4525
.NSEBANK,08-02-2022,12:33:00,37888.4,37711.9525
.NSEBANK,08-02-2022,12:34:00,37874.4,37711.349
.NSEBANK,08-02-2022,12:35:00,37895.1,37710.005
.NSEBANK,08-02-2022,12:36:00,37878.6,37708.701
.NSEBANK,08-02-2022,12:37:00,37925.8,37707.664
.NSEBANK,08-02-2022,12:38:00,37939.4,37706.7865
.NSEBANK,08-02-2022,12:39:00,37968.4,37706.287
.NSEBANK,08-02-2022,12:40:00,37984.2,37705.93
.NSEBANK,08-02-2022,12:41:00,37989.4,37705.4835
.NSEBANK,08-02-2022,12:42:00,38025.4,37705.181
.NSEBANK,08-02-2022,12:43:00,37998.6,37704.895
.NSEBANK,08-02-2022,12:44:00,37990.9,37705.1615
.NSEBANK,08-02-2022,12:45:00,38007.6,37705.835
.NSEBANK,08-02-2022,12:46:00,38012.9,37706.7815
.NSEBANK,08-02-2022,12:47:00,37999.8,37707.346
.NSEBANK,08-02-2022,12:48:00,38037.2,37708.0015
.NSEBANK,08-02-2022,12:49:00,38045.2,37708.4605
.NSEBANK,08-02-2022,12:50:00,38018.5,37708.4265
.NSEBANK,08-02-2022,12:51:00,37955.5,37707.936
.NSEBANK,08-02-2022,12:52:00,37966.9,37707.496
.NSEBANK,08-02-2022,12:53:00,37930.1,37706.796
.NSEBANK,08-02-2022,12:54:00,37882,37705.842
.NSEBANK,08-02-2022,12:55:00,37850.1,37704.387
.NSEBANK,08-02-2022,12:56:00,37902.5,37703.294
.NSEBANK,08-02-2022,12:57:00,37889.8,37702.2655
.NSEBANK,08-02-2022,12:58:00,37887.8,37701.3005
.NSEBANK,08-02-2022,12:59:00,37876.6,37700.579
.NSEBANK,08-02-2022,13:00:00,37902.9,37699.9465
.NSEBANK,08-02-2022,13:01:00,37807.1,37699.0695
.NSEBANK,08-02-2022,13:02:00,37776.9,37698.161
.NSEBANK,08-02-2022,13:03:00,37769.9,37697.1825
.NSEBANK,08-02-2022,13:04:00,37758.4,37696.294
.NSEBANK,08-02-2022,13:05:00,37763.9,37695.6155
.NSEBANK,08-02-2022,13:06:00,37741.6,37695.014
.NSEBANK,08-02-2022,13:07:00,37728.4,37694.404
.NSEBANK,08-02-2022,13:08:00,37678.6,37693.2485
.NSEBANK,08-02-2022,13:09:00,37669.4,37691.933
.NSEBANK,08-02-2022,13:10:00,37669.9,37690.4895
.NSEBANK,08-02-2022,13:11:00,37661.9,37689.3195
.NSEBANK,08-02-2022,13:12:00,37719.6,37688.574
.NSEBANK,08-02-2022,13:13:00,37691.9,37687.77
.NSEBANK,08-02-2022,13:14:00,37615.2,37686.572
.NSEBANK,08-02-2022,13:15:00,37600.8,37685.123
.NSEBANK,08-02-2022,13:16:00,37627.8,37683.799
.NSEBANK,08-02-2022,13:17:00,37648.1,37682.806
.NSEBANK,08-02-2022,13:18:00,37670.6,37682.2435
.NSEBANK,08-02-2022,13:19:00,37689.6,37681.7045
.NSEBANK,08-02-2022,13:20:00,37739.5,37681.5415
.NSEBANK,08-02-2022,13:21:00,37757,37681.2955
.NSEBANK,08-02-2022,13:22:00,37715.3,37680.98
.NSEBANK,08-02-2022,13:23:00,37733.5,37680.5555
.NSEBANK,08-02-2022,13:24:00,37749.1,37680.1575
.NSEBANK,08-02-2022,13:25:00,37728.9,37679.796
.NSEBANK,08-02-2022,13:26:00,37739.9,37679.3625
.NSEBANK,08-02-2022,13:27:00,37733.6,37678.819
.NSEBANK,08-02-2022,13:28:00,37678.3,37677.9235
.NSEBANK,08-02-2022,13:29:00,37706.4,37677.371
.NSEBANK,08-02-2022,13:30:00,37671.6,37676.6695
.NSEBANK,08-02-2022,13:31:00,37694.5,37676.2585
.NSEBANK,08-02-2022,13:32:00,37790.9,37676.265
.NSEBANK,08-02-2022,13:33:00,37824.4,37676.486
.NSEBANK,08-02-2022,13:34:00,37828.1,37676.766
.NSEBANK,08-02-2022,13:35:00,37861.6,37677.4705
.NSEBANK,08-02-2022,13:36:00,37849.6,37678.033
.NSEBANK,08-02-2022,13:37:00,37825.1,37678.357
.NSEBANK,08-02-2022,13:38:00,37843.6,37678.8995
.NSEBANK,08-02-2022,13:39:00,37847.5,37679.5205
.NSEBANK,08-02-2022,13:40:00,37857,37680.086
.NSEBANK,08-02-2022,13:41:00,37846.2,37680.664
.NSEBANK,08-02-2022,13:42:00,37835.9,37681.2315
.NSEBANK,08-02-2022,13:43:00,37869.4,37681.923
.NSEBANK,08-02-2022,13:44:00,37828.9,37682.6845
.NSEBANK,08-02-2022,13:45:00,37873.8,37683.719
.NSEBANK,08-02-2022,13:46:00,37891.1,37684.729
.NSEBANK,08-02-2022,13:47:00,37851.6,37685.7205
.NSEBANK,08-02-2022,13:48:00,37833.6,37686.714
.NSEBANK,08-02-2022,13:49:00,37794.1,37687.66
.NSEBANK,08-02-2022,13:50:00,37806.2,37688.754
.NSEBANK,08-02-2022,13:51:00,37777.1,37689.8385
.NSEBANK,08-02-2022,13:52:00,37811.5,37691.179
.NSEBANK,08-02-2022,13:53:00,37781.4,37692.3065
.NSEBANK,08-02-2022,13:54:00,37780,37693.712
.NSEBANK,08-02-2022,13:55:00,37780.9,37695.1445
.NSEBANK,08-02-2022,13:56:00,37734.4,37696.037
.NSEBANK,08-02-2022,13:57:00,37729.3,37696.952
.NSEBANK,08-02-2022,13:58:00,37755.2,37697.992
.NSEBANK,08-02-2022,13:59:00,37753.9,37699.2685
.NSEBANK,08-02-2022,14:00:00,37704.4,37700.3965
.NSEBANK,08-02-2022,14:01:00,37733.5,37701.733
